Latitude,Longitude,Neighborhood,Full Address,ZIP Code
40.7662909,-73.93362877,Astoria,"Broadway/14 St, Queens, NY 11106, USA",11106
40.73136167,-73.98256681,Gramercy Park,"1 Av, E 14 St, Avenue A, New York, NY 10009, USA",10009
40.74430135,-73.97810003,Kips Bay,"209 E 32nd St, New York, NY 10016, USA",10016
40.77640016,-73.98269687,Lincoln Square,"199 Amsterdam Ave, New York, NY 10023, USA",10023
40.82924521,-73.94581844,Hamilton Heights,"508 W 151st St, New York, NY 10031, USA",10031
40.75900001,-73.98999807,Midtown South,"324 W 44th St, New York, NY 10036, USA",10036
40.8019008,-73.95310131,Central Harlem,"1883 Adam Clayton Powell Jr Blvd, New York, NY 10026, USA",10026
40.76473761,-73.98803111,Hell's Kitchen,"782 9th Ave, New York, NY 10019, USA",10019
40.79505338,-73.93315608,East Harlem,"508 E 116th St, New York, NY 10029, USA",10029
40.74020012,-73.99960142,Chelsea,"212 W 16th St, New York, NY 10011, USA",10011
40.79749876,-73.96829844,Bloomingdale,"842 Amsterdam Ave, New York, NY 10025, USA",10025
40.82460081,-73.95069718,Hamilton Heights,"530 W 143rd St, New York, NY 10031, USA",10031
40.79179898,-73.94470003,East Harlem,"1924 3rd Ave, New York, NY 10029, USA",10029
40.83717838,-73.94260358,Washington Heights,"3882 Broadway, New York, NY 10032, USA",10032
40.73805897,-73.99257982,Midtown Manhattan,"114 5th Ave, New York, NY 10011, USA",10011
40.81829999,-73.9425967,Strivers' Row,"213 W 139th St, New York, NY 10030, USA",10030
40.65487066,-73.9618985,Little Haiti,"Ocean Av/Parkside Av, Brooklyn, NY, USA",11225
40.83403685,-73.94493953,Washington Heights,"157 St, New York, NY 10032, USA",10032
40.8019008,-73.95310131,Central Harlem,"1883 Adam Clayton Powell Jr Blvd, New York, NY 10026, USA",10026
40.84959896,-73.93560261,Washington Heights,"140 Wadsworth Ave, New York, NY 10033, USA",10033
40.8082188,-73.95448787,Central Harlem,"508 Manhattan Ave, New York, NY 10027, USA",10027
40.72620161,-73.97960233,Alphabet City,"605 E 9th St, New York, NY 10009, USA",10009
40.72620161,-73.97960233,Alphabet City,"605 E 9th St, New York, NY 10009, USA",10009
40.79749876,-73.96829844,Bloomingdale,"842 Amsterdam Ave, New York, NY 10025, USA",10025
40.73381393,-73.98071157,Midtown Manhattan,"468 E 18th St, New York, NY 10003, USA",10003
40.73316821,-73.98118025,Stuyvesant Town-Peter Cooper Village,"1 Av & E 17 St, New York, NY 10009, USA",10009
40.70518151,-74.00739479,Financial District,"100 Wall St, New York, NY 10005, USA",10005
40.82532159,-73.94573193,Sugar Hill,"450 W 146th St, New York, NY 10031, USA",10031
40.8233403,-73.94706348,Hamilton Heights,"317 Convent Ave, New York, NY 10031, USA",10031
40.78160147,-73.95109997,Yorkville,"Ruppert Yorkville Towers Condominium, 1619 3rd Ave, New York, NY 10128, USA",10128
40.75717628,-73.96621574,Midtown East,"300 E 54th St # 20F, New York, NY 10022, USA",10022
40.76541026,-73.96990387,Lenox Hill,"28 E 62nd St, New York, NY 10065, USA",10065
40.78639942,-73.97639892,Central Park West Historic District,"494 Amsterdam Ave, New York, NY 10024, USA",10024
40.72620161,-73.97960233,Alphabet City,"605 E 9th St, New York, NY 10009, USA",10009
40.7152014,-73.98770166,Lower East Side,"200 E Broadway, New York, NY 10002, USA",10002
40.79749876,-73.96829844,Bloomingdale,"842 Amsterdam Ave, New York, NY 10025, USA",10025
40.73034066,-73.98628244,Ukrainian Village,"2nd Ave &, E 11th St, New York, NY 10003, USA",10003
40.77630104,-73.95290307,Yorkville,"86 St, 300-398 East 86th St, New York, NY 10028, USA",10028
40.71810113,-73.98249863,Lower East Side,"69 Pitt St, New York, NY 10002, USA",10002
40.76009665,-73.98674711,Theater District,"254 W 47th St, New York, NY 10036, USA",10036
40.71529765,-74.00880828,Tribeca,"Chambers St/West Broadway, New York, NY 10007, USA",10007
40.8019008,-73.95310131,Central Harlem,"1883 Adam Clayton Powell Jr Blvd, New York, NY 10026, USA",10026
40.72934371,-74.00365853,South Village,"22 Bedford St, New York, NY 10014, USA",10014
40.73468826,-73.97920641,Stuyvesant Town-Peter Cooper Village,"East 20 St & 1 Avenue, New York, NY 10010, USA",10010
40.78160147,-73.95109997,Yorkville,"Ruppert Yorkville Towers Condominium, 1619 3rd Ave, New York, NY 10128, USA",10128
40.76509972,-73.98579772,Hell's Kitchen,"354 W 54th St, New York, NY 10019, USA",10019
40.85556861,-73.93795231,Hudson Heights,"The Paterno Trivium, Cabrini Blvd, New York, NY 10040, USA",10040
40.78160147,-73.95109997,Yorkville,"Ruppert Yorkville Towers Condominium, 1619 3rd Ave, New York, NY 10128, USA",10128
40.81829999,-73.9425967,Strivers' Row,"213 W 139th St, New York, NY 10030, USA",10030
40.74430135,-73.97810003,Kips Bay,"209 E 32nd St, New York, NY 10016, USA",10016
40.83819939,-73.94200255,Washington Heights,"Broadway/W 164 St, New York, NY 10032, USA",10032
40.86619984,-73.92209799,Inwood,"103 Vermilyea Ave, New York, NY 10034, USA",10034
40.80097146,-73.94718667,Central Harlem,"1400 5th Ave Front 5, New York, NY 10035, USA",10035
40.81336855,-73.94883278,West Harlem,"410 St Nicholas Ave, New York, NY 10027, USA",10027
40.79179898,-73.94470003,East Harlem,"1924 3rd Ave, New York, NY 10029, USA",10029
40.74172648,-73.98200016,Rose Hill,"145 E 27th St # 1G, New York, NY 10016, USA",10016
40.75970188,-73.99180117,Hell's Kitchen,"9 Avenue & West 44 St, New York, NY 10036, USA",10036
40.8019008,-73.95310131,Central Harlem,"1883 Adam Clayton Powell Jr Blvd, New York, NY 10026, USA",10026
40.64119989,-74.01330256,Sunset Park,"526 56th St, Brooklyn, NY 11220, USA",11220
40.87369928,-73.87120043,The Bronx,"Bronx River Forest Park, 3310 Bronx Blvd, Bronx, NY 10467, USA",10467
40.67893317,-73.98695681,Gowanus,"545 Union St, Brooklyn, NY 11215, USA",11215
40.68944522,-73.92093832,Bushwick,"12 Palmetto St, Brooklyn, NY 11221, USA",11221
40.70059842,-73.91800134,Bushwick,"212-220 Irving Ave, Brooklyn, NY 11237, USA",11237
40.67940127,-73.94959997,Bedford-Stuyvesant,"523 Nostrand Ave, Brooklyn, NY 11216, USA",11216
40.68130006,-73.99010063,Gowanus,"447 Sackett St, Brooklyn, NY 11231, USA",11231
40.65532158,-73.91220931,Brownsville,"1 Brookdale Plaza, Brooklyn, NY 11212, USA",11212
40.66250647,-73.98285386,Park Slope,"406 15th St, Brooklyn, NY 11215, USA",11215
40.68416886,-73.9293121,Bedford-Stuyvesant,"Malcolm X Bl/Halsey St, Brooklyn, NY 11233, USA",11233
40.64239851,-73.97579789,Kensington,"399 E 4th St, Brooklyn, NY 11218, USA",11218
40.59907832,-73.99085866,Brooklyn,"32 Bay 35th St, Brooklyn, NY 11214, USA",11214
40.69549967,-73.93229664,Bushwick,"5a Suydam St, Brooklyn, NY 11221, USA",11221
40.72179958,-73.93739596,East Williamsburg,"87 Beadel St, Brooklyn, NY 11222, USA",11222
40.626201,-73.96030053,Midwood,"990 E 17th St, Brooklyn, NY 11230, USA",11230
40.67399828,-73.96039621,Crown Heights,"Sterling Pl/Classon Av, Brooklyn, NY 11238, USA",11238
40.70799932,-73.93700292,East Williamsburg,"284A Meserole St, Brooklyn, NY 11206, USA",11206
40.62529572,-73.91598625,Bergen Beach,"2139 Ralph Ave, Brooklyn, NY 11234, USA",11234
40.68160029,-73.97980057,Park Slope,"78 St Marks Pl, Brooklyn, NY 11217, USA",11217
40.68160029,-73.97980057,Park Slope,"78 St Marks Pl, Brooklyn, NY 11217, USA",11217
40.68160029,-73.97980057,Park Slope,"78 St Marks Pl, Brooklyn, NY 11217, USA",11217
40.69069828,-73.92739957,Bedford-Stuyvesant,"51 Patchen Ave, Brooklyn, NY 11221, USA",11221
40.72719856,-73.94980222,Greenpoint,"141 1/2 McGuinness Blvd, Brooklyn, NY 11222, USA",11222
40.6868291,-73.8670207,Woodhaven,"600 Ridgewood Ave, Brooklyn, NY 11208, USA",11208
40.70610053,-73.92229738,Bushwick,"32 Wyckoff Ave, Brooklyn, NY 11237, USA",11237
40.67900135,-73.96439832,Prospect Heights,"650-652 Washington Ave, Brooklyn, NY 11238, USA",11238
40.6868291,-73.8670207,Woodhaven,"600 Ridgewood Ave, Brooklyn, NY 11208, USA",11208
40.67900135,-73.96439832,Prospect Heights,"650-652 Washington Ave, Brooklyn, NY 11238, USA",11238
40.67900135,-73.96439832,Prospect Heights,"650-652 Washington Ave, Brooklyn, NY 11238, USA",11238
40.66689876,-73.98279886,Park Slope,"509 10th St, Brooklyn, NY 11215, USA",11215
40.64670143,-73.95700143,Flatbush,"2131 Tilden Ave, Brooklyn, NY 11226, USA",11226
40.72719856,-73.94980222,Greenpoint,"141 1/2 McGuinness Blvd, Brooklyn, NY 11222, USA",11222
40.68747081,-73.96717831,Clinton Hill,"345 Clinton Ave, Brooklyn, NY 11238, USA",11238
40.69299985,-73.92700308,Bushwick,"1115 Lafayette Ave, Brooklyn, NY 11221, USA",11221
40.67940127,-73.94959997,Bedford-Stuyvesant,"523 Nostrand Ave, Brooklyn, NY 11216, USA",11216
40.70949817,-73.95629784,Southside,"286 S 3rd St, Brooklyn, NY 11211, USA",11211
40.65729542,-73.87999763,East New York,"1044 Barbey St, Brooklyn, NY 11207, USA",11207
40.69069828,-73.92739957,Bedford-Stuyvesant,"51 Patchen Ave, Brooklyn, NY 11221, USA",11221
40.70119945,-73.94360052,Broadway Triangle,"21 Thornton St, Brooklyn, NY 11206, USA",11206
40.62029609,-73.90673126,Bergen Beach,"7116 Avenue U, Brooklyn, NY 11234, USA",11234
40.66689876,-73.98279886,Park Slope,"509 10th St, Brooklyn, NY 11215, USA",11215
40.70059842,-73.91800134,Bushwick,"212-220 Irving Ave, Brooklyn, NY 11237, USA",11237
40.64119989,-74.01330256,Sunset Park,"526 56th St, Brooklyn, NY 11220, USA",11220
40.72719856,-73.94980222,Greenpoint,"141 1/2 McGuinness Blvd, Brooklyn, NY 11222, USA",11222
40.70059842,-73.91800134,Bushwick,"212-220 Irving Ave, Brooklyn, NY 11237, USA",11237
40.62489981,-73.95989774,Midwood,"1040 E 17th St, Brooklyn, NY 11230, USA",11230
40.72719856,-73.94980222,Greenpoint,"141 1/2 McGuinness Blvd, Brooklyn, NY 11222, USA",11222
40.67940127,-73.94959997,Bedford-Stuyvesant,"523 Nostrand Ave, Brooklyn, NY 11216, USA",11216
40.69069828,-73.92739957,Bedford-Stuyvesant,"51 Patchen Ave, Brooklyn, NY 11221, USA",11221
40.69865896,-73.9346939,Bushwick,"593 Bushwick Ave, Brooklyn, NY 11206, USA",11206
40.6162046,-73.99442417,Bensonhurst,"1763 71st St, Brooklyn, NY 11204, USA",11204
40.68160029,-73.97980057,Park Slope,"78 St Marks Pl, Brooklyn, NY 11217, USA",11217
40.68397405,-73.94403769,Bedford-Stuyvesant,"344 Jefferson Ave, Brooklyn, NY 11216, USA",11216
40.67878305,-73.91095224,Ocean Hill,"36 Somers St, Brooklyn, NY 11233, USA",11233
40.65210041,-74.00180043,Sunset Park,"36th Street Yard, 5th Ave, Brooklyn, NY 11232, USA",11232
40.69069828,-73.92739957,Bedford-Stuyvesant,"51 Patchen Ave, Brooklyn, NY 11221, USA",11221
40.70949817,-73.95629784,Southside,"286 S 3rd St, Brooklyn, NY 11211, USA",11211
40.6610586,-73.9803105,Park Slope,"200 Prospect Park W, Brooklyn, NY 11215, USA",11215
40.64119989,-74.01330256,Sunset Park,"526 56th St, Brooklyn, NY 11220, USA",11220
40.67940127,-73.94959997,Bedford-Stuyvesant,"523 Nostrand Ave, Brooklyn, NY 11216, USA",11216
40.62249912,-73.96499935,Midwood,"1440 Coney Island Ave, Brooklyn, NY 11230, USA",11230
40.54596341,-73.88639069,Breezy Point,"G4W7+9C New York, NY, USA",11697
40.67940127,-73.94959997,Bedford-Stuyvesant,"523 Nostrand Ave, Brooklyn, NY 11216, USA",11216
40.62809978,-73.94670137,Flatlands,"2329 Nostrand Ave, Brooklyn, NY 11210, USA",11210
40.67940127,-73.94959997,Bedford-Stuyvesant,"523 Nostrand Ave, Brooklyn, NY 11216, USA",11216
40.67940127,-73.94959997,Bedford-Stuyvesant,"523 Nostrand Ave, Brooklyn, NY 11216, USA",11216
40.59486364,-74.09078421,Dongan Hills,"3 Minna St, Staten Island, NY 10304, USA",10304
40.69069828,-73.92739957,Bedford-Stuyvesant,"51 Patchen Ave, Brooklyn, NY 11221, USA",11221
40.76146258,-73.91890948,Long Island City,"31-19 37th St, Long Island City, NY 11103, USA",11103
40.64670143,-73.95700143,Flatbush,"2131 Tilden Ave, Brooklyn, NY 11226, USA",11226
40.67050152,-73.89399957,East New York,"363 New Jersey Ave, Brooklyn, NY 11207, USA",11207
40.70504515,-73.92319864,Bushwick,"207B Starr St, Brooklyn, NY 11237, USA",11237
40.70977147,-73.94819049,Southside,"57 Ten Eyck St, Brooklyn, NY 11206, USA",11206
40.67252979,-73.95025314,Crown Heights,"721 Nostrand Ave, Brooklyn, NY 11216, USA",11216
40.64510001,-73.94500083,Little Haiti,"465 E 34th St, Brooklyn, NY 11203, USA",11203
40.69430104,-73.96030053,Bedford-Stuyvesant,"164 Taaffe Pl, Brooklyn, NY 11205, USA",11205
40.65824481,-73.87779174,East New York,"Cozine Av/Ashford St, Brooklyn, NY 11207, USA",11207
40.69485108,-73.94193379,Bedford-Stuyvesant,"683 Willoughby Ave, Brooklyn, NY 11206, USA",11206
40.67050152,-73.89399957,East New York,"363 New Jersey Ave, Brooklyn, NY 11207, USA",11207
40.69321529,-73.92886806,Bedford-Stuyvesant,"1154 Broadway, Brooklyn, NY 11221, USA",11221
40.68459915,-73.90720109,Bushwick,"89 Pilling St, Brooklyn, NY 11207, USA",11207
40.68459915,-73.90720109,Bushwick,"89 Pilling St, Brooklyn, NY 11207, USA",11207
40.64510001,-73.94500083,Little Haiti,"465 E 34th St, Brooklyn, NY 11203, USA",11203
40.69390513,-73.94891242,Bedford-Stuyvesant,"602B Marcy Ave, Brooklyn, NY 11206, USA",11206
40.67253667,-73.96092218,Crown Heights,"825 Classon Ave, Brooklyn, NY 11238, USA",11238
40.69468378,-73.91111611,Bushwick,"293 Cornelia St, Brooklyn, NY 11221, USA",11221
40.66737317,-73.98780536,Park Slope,"498 5th Ave, Brooklyn, NY 11215, USA",11215
40.69400081,-73.99029888,Downtown Brooklyn,"Borough Hall, Brooklyn, NY 11201, USA",11201
40.64070141,-73.90279734,Canarsie,"1210 E 93rd St, Brooklyn, NY 11236, USA",11236
40.68416886,-73.9293121,Bedford-Stuyvesant,"Malcolm X Bl/Halsey St, Brooklyn, NY 11233, USA",11233
40.60644427,-74.00975079,Bath Beach,"158-160 Bay 13th St, Brooklyn, NY 11214, USA",11214
40.62510092,-74.03030279,Bay Ridge,"8319 3rd Ave, Brooklyn, NY 11209, USA",11209
40.6508972,-73.94765764,Little Haiti,"3122A Church Ave, Brooklyn, NY 11226, USA",11226
40.61427545,-74.02944908,Fort Hamilton,"9515 Fort Hamilton Pkwy, Brooklyn, NY 11209, USA",11209
40.66090161,-73.9801283,South Slope,"Bartel-Pritchard Square, Prospect Park Southwest, Brooklyn, NY 11215, USA",11215
40.68160029,-73.97980057,Park Slope,"78 St Marks Pl, Brooklyn, NY 11217, USA",11217
40.69689998,-73.78770157,Jamaica,"164-37 108th Dr, Jamaica, NY 11433, USA",11433
40.68900118,-73.91899829,Bushwick,"978 Madison St, Brooklyn, NY 11221, USA",11221
40.67680577,-73.95575181,Crown Heights,"Bergen St/Franklin Av, Brooklyn, NY 11216, USA",11216
40.64670143,-73.95700143,Flatbush,"2131 Tilden Ave, Brooklyn, NY 11226, USA",11226
40.57371061,-73.99071542,Coney Island,"3001 W 24th St, Brooklyn, NY 11224, USA",11224
40.68160029,-73.97980057,Park Slope,"78 St Marks Pl, Brooklyn, NY 11217, USA",11217
40.64510001,-73.94500083,Little Haiti,"465 E 34th St, Brooklyn, NY 11203, USA",11203
40.72719856,-73.94980222,Greenpoint,"141 1/2 McGuinness Blvd, Brooklyn, NY 11222, USA",11222
40.72179958,-73.93739596,East Williamsburg,"87 Beadel St, Brooklyn, NY 11222, USA",11222
40.63360132,-73.9960021,Borough Park,"1228 53rd St, Brooklyn, NY 11219, USA",11219
40.66495185,-73.9933516,Sunset Park,"612 4th Ave, Brooklyn, NY 11215, USA",11215
40.67900135,-73.96439832,Prospect Heights,"650-652 Washington Ave, Brooklyn, NY 11238, USA",11238
40.64670143,-73.95700143,Flatbush,"2131 Tilden Ave, Brooklyn, NY 11226, USA",11226
40.63693078,-73.9110823,Canarsie,"8306 Flatlands Ave, Brooklyn, NY 11236, USA",11236
40.65049899,-73.93489901,Little Caribbean,"455 E 45th St, Brooklyn, NY 11203, USA",11203
40.66689876,-73.98279886,Park Slope,"509 10th St, Brooklyn, NY 11215, USA",11215
40.70119945,-73.94360052,Broadway Triangle,"21 Thornton St, Brooklyn, NY 11206, USA",11206
40.67839917,-73.92110219,Ocean Hill,"1950 Fulton St, Brooklyn, NY 11233, USA",11233
40.64670143,-73.95700143,Flatbush,"2131 Tilden Ave, Brooklyn, NY 11226, USA",11226
40.69069828,-73.92739957,Bedford-Stuyvesant,"51 Patchen Ave, Brooklyn, NY 11221, USA",11221
40.6762013,-73.87359826,East New York,"982 Glenmore Ave, Brooklyn, NY 11208, USA",11208
40.69069828,-73.92739957,Bedford-Stuyvesant,"51 Patchen Ave, Brooklyn, NY 11221, USA",11221
40.67900135,-73.96439832,Prospect Heights,"650-652 Washington Ave, Brooklyn, NY 11238, USA",11238
40.68160029,-73.97980057,Park Slope,"78 St Marks Pl, Brooklyn, NY 11217, USA",11217
40.67900135,-73.96439832,Prospect Heights,"650-652 Washington Ave, Brooklyn, NY 11238, USA",11238
40.70949817,-73.95629784,Southside,"286 S 3rd St, Brooklyn, NY 11211, USA",11211
40.67940127,-73.94959997,Bedford-Stuyvesant,"523 Nostrand Ave, Brooklyn, NY 11216, USA",11216
40.70949817,-73.95629784,Southside,"286 S 3rd St, Brooklyn, NY 11211, USA",11211
40.65210041,-74.00180043,Sunset Park,"36th Street Yard, 5th Ave, Brooklyn, NY 11232, USA",11232
40.74782619,-73.98921255,Midtown South,"874 6th Ave, New York, NY 10001, USA",10001
40.70059842,-73.91800134,Bushwick,"212-220 Irving Ave, Brooklyn, NY 11237, USA",11237
40.70360072,-73.89609659,Flushing,"60-86 Catalpa Ave, Flushing, NY 11385, USA",11385
40.68160029,-73.97980057,Park Slope,"78 St Marks Pl, Brooklyn, NY 11217, USA",11217
40.64670143,-73.95700143,Flatbush,"2131 Tilden Ave, Brooklyn, NY 11226, USA",11226
40.69069828,-73.92739957,Bedford-Stuyvesant,"51 Patchen Ave, Brooklyn, NY 11221, USA",11221
40.72719856,-73.94980222,Greenpoint,"141 1/2 McGuinness Blvd, Brooklyn, NY 11222, USA",11222
40.64979941,-73.89249727,Canarsie,"759 E 108th St, Brooklyn, NY 11236, USA",11236
40.69069828,-73.92739957,Bedford-Stuyvesant,"51 Patchen Ave, Brooklyn, NY 11221, USA",11221
40.72719856,-73.94980222,Greenpoint,"141 1/2 McGuinness Blvd, Brooklyn, NY 11222, USA",11222
40.82460081,-73.95069718,Hamilton Heights,"530 W 143rd St, New York, NY 10031, USA",10031
40.72719856,-73.94980222,Greenpoint,"141 1/2 McGuinness Blvd, Brooklyn, NY 11222, USA",11222
40.69069828,-73.92739957,Bedford-Stuyvesant,"51 Patchen Ave, Brooklyn, NY 11221, USA",11221
40.65049899,-73.93489901,Little Caribbean,"455 E 45th St, Brooklyn, NY 11203, USA",11203
40.66249959,-73.91449713,Brownsville,"2102 Strauss St, Brooklyn, NY 11212, USA",11212
40.72719856,-73.94980222,Greenpoint,"141 1/2 McGuinness Blvd, Brooklyn, NY 11222, USA",11222
40.70949817,-73.95629784,Southside,"286 S 3rd St, Brooklyn, NY 11211, USA",11211
40.66689876,-73.98279886,Park Slope,"509 10th St, Brooklyn, NY 11215, USA",11215
40.64119989,-74.01330256,Sunset Park,"526 56th St, Brooklyn, NY 11220, USA",11220
40.70119945,-73.94360052,Broadway Triangle,"21 Thornton St, Brooklyn, NY 11206, USA",11206
40.67900135,-73.96439832,Prospect Heights,"650-652 Washington Ave, Brooklyn, NY 11238, USA",11238
40.64901045,-73.96867946,Flatbush,"apt D10, 5 Westminster Rd, Brooklyn, NY 11218, USA",11218
40.64670143,-73.95700143,Flatbush,"2131 Tilden Ave, Brooklyn, NY 11226, USA",11226
40.67940127,-74.00139535,Carroll Gardens,"4 3rd Pl, Brooklyn, NY 11231, USA",11231
40.69069828,-73.92739957,Bedford-Stuyvesant,"51 Patchen Ave, Brooklyn, NY 11221, USA",11221
40.6762013,-73.87359826,East New York,"982 Glenmore Ave, Brooklyn, NY 11208, USA",11208
40.69299985,-73.92700308,Bushwick,"1115 Lafayette Ave, Brooklyn, NY 11221, USA",11221
40.67050152,-73.89399957,East New York,"363 New Jersey Ave, Brooklyn, NY 11207, USA",11207
40.67050152,-73.89399957,East New York,"363 New Jersey Ave, Brooklyn, NY 11207, USA",11207
40.74839972,-73.9966971,Chelsea,"357A 8th Ave, New York, NY 10001, USA",10001
40.67027921,-73.92541198,Crown Heights,"Buffalo Av/St Johns Pl, Brooklyn, NY, USA",11233
40.65049899,-73.93489901,Little Caribbean,"455 E 45th St, Brooklyn, NY 11203, USA",11203
40.70059842,-73.91800134,Bushwick,"212-220 Irving Ave, Brooklyn, NY 11237, USA",11237
40.70360072,-73.89609659,Flushing,"60-86 Catalpa Ave, Flushing, NY 11385, USA",11385
40.72719856,-73.94980222,Greenpoint,"141 1/2 McGuinness Blvd, Brooklyn, NY 11222, USA",11222
40.67252979,-73.95025314,Crown Heights,"721 Nostrand Ave, Brooklyn, NY 11216, USA",11216
40.68408692,-73.90863005,Bushwick,"1434 Bushwick Ave, Brooklyn, NY 11207, USA",11207
40.61468856,-73.91937415,Flatlands,"Firefighter Gregory T. Saucedo Triangle, Avenue T &, Fillmore Ave, Brooklyn, NY 11234, USA",11234
40.68356782,-73.76712208,Rochdale Village,"11 Troutville Rd, Rochdale, NY 11434, USA",11434
40.6698558,-73.95049894,Crown Heights,"Nostrand Av, Brooklyn, NY 11225, USA",11225
40.65094647,-73.94667444,Little Haiti,"Church Av/New York Av, Brooklyn, NY, USA",11203
40.69428099,-73.92673895,Bushwick,"854 Bushwick Ave, Brooklyn, NY 11221, USA",11221
40.70949817,-73.95629784,Southside,"286 S 3rd St, Brooklyn, NY 11211, USA",11211
40.69239882,-73.9665979,Clinton Hill,"215 Washington Ave, Brooklyn, NY 11205, USA",11205
40.66993085,-73.9345094,Crown Heights,"1273 Lincoln Pl, Brooklyn, NY 11213, USA",11213
40.7143855,-73.93344256,East Williamsburg,"1075 Metropolitan Ave, Brooklyn, NY 11211, USA",11211
40.66249959,-73.91449713,Brownsville,"2102 Strauss St, Brooklyn, NY 11212, USA",11212
40.66249959,-73.91449713,Brownsville,"2102 Strauss St, Brooklyn, NY 11212, USA",11212
40.66994117,-73.92356763,Crown Heights,"St. John's Place Renaissance Garden, 1642 St Johns Pl, Brooklyn, NY 11233, USA",11233
40.64119989,-74.01330256,Sunset Park,"526 56th St, Brooklyn, NY 11220, USA",11220
40.66249959,-73.91449713,Brownsville,"2102 Strauss St, Brooklyn, NY 11212, USA",11212
40.69069828,-73.92739957,Bedford-Stuyvesant,"51 Patchen Ave, Brooklyn, NY 11221, USA",11221
40.72719856,-73.94980222,Greenpoint,"141 1/2 McGuinness Blvd, Brooklyn, NY 11222, USA",11222
40.67050152,-73.89399957,East New York,"363 New Jersey Ave, Brooklyn, NY 11207, USA",11207
40.67050152,-73.89399957,East New York,"363 New Jersey Ave, Brooklyn, NY 11207, USA",11207
40.69321529,-73.92886806,Bedford-Stuyvesant,"1154 Broadway, Brooklyn, NY 11221, USA",11221
40.69069828,-73.92739957,Bedford-Stuyvesant,"51 Patchen Ave, Brooklyn, NY 11221, USA",11221
40.67050152,-73.89399957,East New York,"363 New Jersey Ave, Brooklyn, NY 11207, USA",11207
40.69456059,-73.9088896,Bushwick,"1342 Hancock St, Brooklyn, NY 11237, USA",11237
40.68160029,-73.97980057,Park Slope,"78 St Marks Pl, Brooklyn, NY 11217, USA",11217
40.70119945,-73.94360052,Broadway Triangle,"21 Thornton St, Brooklyn, NY 11206, USA",11206
40.72719856,-73.94980222,Greenpoint,"141 1/2 McGuinness Blvd, Brooklyn, NY 11222, USA",11222
40.61481518,-74.02940153,Fort Hamilton,"460 95th St, Brooklyn, NY 11209, USA",11209
40.66999961,-73.93670211,Crown Heights,"276 Troy Ave, Brooklyn, NY 11213, USA",11213
